ID,Product#ID,Category,Type,Manufacture,Name,Model,Description,Cost#1,Warranty,Quantity,Dated
,197453,HDD,,WD,WD 20 EZRX,SATA III,2 TB SATA III 64MB GREEN 3-Y,"2,890",3,10,2015-05-26
,191114,HDD,,WD,WD 20 PURX,SATA III,2 TB SATA III 64MB PURPLE 3-Y Surveillance,"3,190",3,10,2015-05-26
,185353,HDD,,WD,WD 20 EFRX,SATA III,2 TB SATA III 64MB RED 3-Y NAS,"3,390",3,10,2015-05-26
,185112,HDD,,WD,WD 2003 FZEX,SATA III,2 TB SATA III 64MB BLACK 5-Y,"4,890",3,10,2015-05-26
,103369,HDD,,WD,WD 2000 FYYZ,SATA III,2 TB SATA III 64MB RE4 Enterprise 5-Y,"6,590",3,10,2015-05-26
,138128,HDD,,WD,WD 30 EZRX,SATA III,3 TB SATA III 64MB GREEN 3-Y,"3,750",3,10,2015-05-26
,196411,HDD,,WD,WD 30 PURX,SATA III,3 TB SATA III 64MB PURPLE 3-Y Surveillance,"4,190",3,10,2015-05-26
,142531,HDD,,WD,WD 30 EFRX,SATA III,3 TB SATA III 64MB RED 3-Y NAS,"4,490",3,10,2015-05-26
,136787,HDD,,WD,WD 3003FZEX,SATA III,3 TB SATA III 64MB BLACK 5-Y,"6,290",3,10,2015-05-26
,113424,HDD,,WD,WD 40 EFRX,SATA III,4 TB SATA III 64MB RED 3-Y NAS,"6,290",3,10,2015-05-26
,142148,HDD,,WD,WD 4003FZEX,SATA III,4 TB SATA III 64MB BLACK 5-Y,"8,290",3,10,2015-05-26
,101929,HDD,,WD,WD 60 EZRX,SATA III,6 TB SATA III 64MB GREEN 3-Y,Call,3,10,2015-05-26
,164828,HDD,,WD,WD 60 EFRX,SATA III,6 TB SATA III 64MB RED 3-Y NAS,"9,900",3,10,2015-05-26
,195579,SSD,,KINGSTON,KINGSTON HYPER-X 3K,SATA III,480GB SATA III Read 550MB/Write 450MB,"9,990",3,10,2015-05-26
,142895,SSD,,KINGSTON,KINGSTON HYPER-X 3K,SATA III,240GB SATA III Read 555MB/Write 510MB,"4,690",3,10,2015-05-26
,162198,SSD,,KINGSTON,KINGSTON HYPER-X 3K,SATA III,120GB SATA III Read 555MB/Write 510MB,"2,490",3,10,2015-05-26
,162532,SSD,,KINGSTON,KINGSTON HYPER-X FURY,SATA III,240GB SATA III Read 500MB/Write 500MB,"3,890",3,10,2015-05-26
,161549,SSD,,KINGSTON,KINGSTON HYPER-X FURY,SATA III,120GB SATA III Read 500MB/Write 500MB,"2,290",3,10,2015-05-26
,161996,SSD,,KINGSTON,KINGSTON V300,SATA III,240GB SATA III Read 450MB/Write 450MB 7mm.,"3,590",3,10,2015-05-26
,113495,SSD,,KINGSTON,KINGSTON V300,SATA III,120GB SATA III Read 450MB/Write 450MB 7mm.,"1,990",3,10,2015-05-26
,131814,SSD,,KINGSTON,KINGSTON V300,SATA III,60GB SATA III Read 450MB/Write 450MB 7mm.,"1,490",3,10,2015-05-26
,188435,SSD,,OCZ,OCZ Vector 180,SATA III,480GB SATA III Read 550MB/Write 530MB 5Y 7mm.,"10,290",3,10,2015-05-26
,172310,SSD,,OCZ,OCZ Vector 180,SATA III,240GB SATA III Read 550MB/Write 530MB 5Y 7mm.,"5,490",3,10,2015-05-26
,172677,SSD,,OCZ,OCZ Vector 180,SATA III,120GB SATA III Read 550MB/Write 450MB 5Y 7mm.,"3,390",3,10,2015-05-26
,191559,SSD,,OCZ,OCZ Vertex 460A,SATA III,480GB SATA III Read 545MB/Write 525MB 7mm.,"8,990",3,10,2015-05-26
,113593,SSD,,OCZ,OCZ Vertex 460A,SATA III,240GB SATA III Read 540MB/Write 525MB 7mm.,"4,690",3,10,2015-05-26
,132261,SSD,,OCZ,OCZ Vertex 460A,SATA III,120GB SATA III Read 530MB/Write 420MB 7mm.,"2,890",3,10,2015-05-26
,148190,SSD,,OCZ,OCZ ARC 100,SATA III,480GB SATA III Read 480MB/Write 430MB 7mm.,"7,290",3,10,2015-05-26
,163795,SSD,,OCZ,OCZ ARC 100,SATA III,240GB SATA III Read 480MB/Write 430MB 7mm.,"3,490",3,10,2015-05-26
,133951,SSD,,OCZ,OCZ ARC 100,SATA III,120GB SATA III Read 475MB/Write 395MB 7mm.,"2,290",3,10,2015-05-26
,129008,SSD,,PLEXTOR,PLEXTOR M6E 2280,SATA III,256GB M.2 Read 770MB/Write 580MB 5Y,"8,690",3,10,2015-05-26
,137858,SSD,,PLEXTOR,PLEXTOR M6E 2280,SATA III,128GB M.2 Read 770MB/Write 335MB 5Y,"4,690",3,10,2015-05-26
,195098,SSD,,PLEXTOR,PLEXTOR M6 PRO,SATA III,128GB SATA III Read 545MB/Write 330MB 5Y 7mm.,Call,3,10,2015-05-26
,133441,SSD,,PLEXTOR,PLEXTOR M6S,SATA III,256GB SATA III Read 520MB/Write 420MB 5Y 7mm.,"5,390",3,10,2015-05-26
,154682,SSD,,PLEXTOR,PLEXTOR M6S,SATA III,128GB SATA III Read 520MB/Write 300MB 5Y 7mm.,"2,950",3,10,2015-05-26
,193224,SSD,,AMD,AMD RADEON R7,SATA III,480GB SATA III Read 550MB/Write 530MB 4Y 7mm.,"9,490",3,10,2015-05-26
,135695,SSD,,AMD,AMD RADEON R7,SATA III,240GB SATA III Read 550MB/Write 530MB 4Y 7mm.,"4,990",3,10,2015-05-26
,140052,SSD,,AMD,AMD RADEON R7,SATA III,120GB SATA III Read 550MB/Write 470MB 4Y 7mm.,"2,950",3,10,2015-05-26
,114168,SSD,,SAMSUNG,SAMSUNG 850 PRO,SATA III,512GB SATA III Read 550MB/Write 520MB 10Y 7mm.,"13,500",3,10,2015-05-26
,107898,SSD,,SAMSUNG,SAMSUNG 850 PRO,SATA III,256GB SATA III Read 550MB/Write 520MB 10Y 7mm.,"7,590",3,10,2015-05-26
,165370,SSD,,SAMSUNG,SAMSUNG 850 PRO,SATA III,128GB SATA III Read 550MB/Write 470MB 10Y 7mm.,"4,290",3,10,2015-05-26
,135564,SSD,,Intel,INTEL SSD 730,SATA III,480GB SATA III Read 550MB/Write 470MB 5Y 7mm.,"8,790",3,10,2015-05-26
,180522,SSD,,Intel,INTEL SSD 730,SATA III,240GB SATA III Read 550MB/Write 270MB 5Y 7mm.,"4,690",3,10,2015-05-26
,176581,SSD,,Intel,INTEL SSD 530,SATA III,120GB SATA III Read 540MB/Write 480MB 5Y 7mm.,"2,490",3,10,2015-05-26
,185017,SSD,,Intel,INTEL SSD 530,SATA III," 240GB, SSDSC2BW240A4K5, Read 540MBps, Write 490MBps, 140mW/55mW","5,350",3,10,2015-05-26
,131643,SSD,,Intel,INTEL SSD 530,SATA III,"480GB, SSDSC2BW480A401, ",13200,3,10,2015-05-26
,178002,SSD,,SANDISK,SANDISK ULTRA PLUS,SATA III,128GB SATA III Read 530MB/Write 290MB 7mm.,call,3,10,2015-05-26
,107930,SSD,,KINGSTON,KINGMAX SME35,SATA III,240GB SATA III Read 540MB/Write 300MB 7mm.,"3,490",3,10,2015-05-26
,151682,SSD,,TOSHIBA,TOSHIBA Q Series Pro,SATA III,512GB SATA III Read 554MB/Write 512MB 7mm.,"11,290",3,10,2015-05-26
,102280,SSD,,TOSHIBA,TOSHIBA Q Series Pro,SATA III,256GB SATA III Read 554MB/Write 512MB 7mm.,"5,490",3,10,2015-05-26
,176332,SSD,,Samsung,Samsung SSD PM853T,SATA III,"Samsung SSD PM853T, 480GB","14,800.00",3,10,2015-05-26
,159753,SSD,,Micron SSD,"M600/ MTFDDAK256MBF-1AN12ABYY,",SATA III,"256GB, 4.4W, Read 560MBps, Write 510MBps  Controller: Marvell 88SS9189, NAND: Micron 128Gbit 16nm MLC","6,680.00",3,10,2015-05-26
,172991,SSD,,Micron SSD, M600/ MTFDDAK512MBF-1AN12ABYY,SATA III,"512GB, 4.7W, Read 560MBps, Write 510MBps","13,200.00",3,10,2015-05-26
,143226,SSD,,Micron SSD,  M600/ MTFDDK1T0MBF-1AN12ABYY,SATA III,"1TB, 5.2W, Read 560MBps, Write 510MBps","24,600.00",3,10,2015-05-26
,134827,Case,,Cooler Master ,N300,ATX,,1500,3,10,2015-05-26
,101826,Case,,Cooler Master ,RC-335,ATX,,"1,300.00",3,10,2015-05-26
,147595,Case,,Cooler Master ,RC-361,ATX,,"1,350.00",3,10,2015-05-26
,117266,Case,,Supermicro,CS-732i-500B with 500W supermicro,"E-ATX 12""x13""",,"7,850.00",3,10,2015-05-26
,185567,Case,,Supermicro,logo new CS-732i-500B no-PSU,"E-ATX 12""x13""",,"6,350.00",3,10,2015-05-26
,182850,Case,,Supermicro,logo new CS-732G no PSU,"E-ATX 12""x13""",,"9,800.00",3,10,2015-05-26
,139116,Case,,Supermicro,"CSE734QT-1200B, Black Color","E-ATX 12""x13""",,"30,000.00",3,10,2015-05-26
,176634,Case,,Enermax,"Enermax, EAC-335 series, 3x5.25"", ATX MB",ATX, ,"1,350.00",3,10,2015-05-26
,185566,Case,,Enermax,"Enermax, EAC-336 series, 2x5.25"", ATX MB",ATX, ,"1,250.00",3,10,2015-05-26
,141369,Case,,Coolermaster,N200,micro ATX, ,1500,3,10,2015-05-26
,131400,Case,,Chenbro,"SR301, with 4x3.5"" Hot-swap, mini-ITX",mini-ITX,,"5,450.00",3,10,2015-05-26
,174665,Case,,Coolermaster,"RC-120A-KKN1, Elite 120",mini-ITX, ,"1,400.00",0,10,2015-05-26
,187488,Case,,Neolution,"2010, Free 12V adapter",mini-ITX, ,"1,450.00",3,10,2015-05-26
,196002,Case,,TYAN,"TYAN KGT24M1-045SV4HRF3| 4x3.5"" Hot-swap|450W(1+1) redundant",,,"25,300.00",3,10,2015-05-26
,125751,Case,,TANGO,"TANGO, TGC-1A250, 1U, 350mm",,,"4,000.00",0,10,2015-05-26
,169446,Case,,TANGO,"TANGO, TGC-1304, 1U, 4-SAS/SATA hot Swap",,,"7,800.00",0,10,2015-05-26
